Brad Pitt, Brad Pitt, > news  url  title Brad Pitt's foundation races clock in New Orleans  author Katy Reckdahl  date August 23, 2008  work The Seattle Times  access date November 7, 2009  archive url  archive date June 22, 2011  url status live  > > news  url  title Brad Pitt plays action hero in New Orleans' recovery  author Rick Jervis  date December 3, 2007  work USA Today  access date November 7, 2009  archive url  archive date January 17, 2008  url status live  >

The project involves 13 architectural firms and environmental organization Global Green USA, with several of firms donating their services.
Brad Pitt, New Orleans', > news  url  title Brad Pitt's foundation races clock in New Orleans  author Katy Reckdahl  date August 23, 2008  work The Seattle Times  access date November 7, 2009  archive url  archive date June 22, 2011  url status live  > > news  url  title Brad Pitt plays action hero in New Orleans' recovery  author Rick Jervis  date December 3, 2007  work USA Today  access date November 7, 2009  archive url  archive date January 17, 2008  url status live  >

The project involves 13 architectural firms and environmental organization Global Green USA, with several of firms donating their services.
Brad Pitt, Rick Jervis, > news  url  title Brad Pitt's foundation races clock in New Orleans  author Katy Reckdahl  date August 23, 2008  work The Seattle Times  access date November 7, 2009  archive url  archive date June 22, 2011  url status live  > > news  url  title Brad Pitt plays action hero in New Orleans' recovery  author Rick Jervis  date December 3, 2007  work USA Today  access date November 7, 2009  archive url  archive date January 17, 2008  url status live  >

The project involves 13 architectural firms and environmental organization Global Green USA, with several of firms donating their services.
Brad Pitt, December 3, 2007, > news  url  title Brad Pitt's foundation races clock in New Orleans  author Katy Reckdahl  date August 23, 2008  work The Seattle Times  access date November 7, 2009  archive url  archive date June 22, 2011  url status live  > > news  url  title Brad Pitt plays action hero in New Orleans' recovery  author Rick Jervis  date December 3, 2007  work USA Today  access date November 7, 2009  archive url  archive date January 17, 2008  url status live  >

The project involves 13 architectural firms and environmental organization Global Green USA, with several of firms donating their services.
Brad Pitt, November 7, 2009, > news  url  title Brad Pitt's foundation races clock in New Orleans  author Katy Reckdahl  date August 23, 2008  work The Seattle Times  access date November 7, 2009  archive url  archive date June 22, 2011  url status live  > > news  url  title Brad Pitt plays action hero in New Orleans' recovery  author Rick Jervis  date December 3, 2007  work USA Today  access date November 7, 2009  archive url  archive date January 17, 2008  url status live  >

The project involves 13 architectural firms and environmental organization Global Green USA, with several of firms donating their services.
Brad Pitt, January 17, 2008, > news  url  title Brad Pitt's foundation races clock in New Orleans  author Katy Reckdahl  date August 23, 2008  work The Seattle Times  access date November 7, 2009  archive url  archive date June 22, 2011  url status live  > > news  url  title Brad Pitt plays action hero in New Orleans' recovery  author Rick Jervis  date December 3, 2007  work USA Today  access date November 7, 2009  archive url  archive date January 17, 2008  url status live  >

The project involves 13 architectural firms and environmental organization Global Green USA, with several of firms donating their services.
Brad Pitt, 13, > news  url  title Brad Pitt's foundation races clock in New Orleans  author Katy Reckdahl  date August 23, 2008  work The Seattle Times  access date November 7, 2009  archive url  archive date June 22, 2011  url status live  > > news  url  title Brad Pitt plays action hero in New Orleans' recovery  author Rick Jervis  date December 3, 2007  work USA Today  access date November 7, 2009  archive url  archive date January 17, 2008  url status live  >

The project involves 13 architectural firms and environmental organization Global Green USA, with several of firms donating their services.
Brad Pitt, Global Green USA, > news  url  title Brad Pitt's foundation races clock in New Orleans  author Katy Reckdahl  date August 23, 2008  work The Seattle Times  access date November 7, 2009  archive url  archive date June 22, 2011  url status live  > > news  url  title Brad Pitt plays action hero in New Orleans' recovery  author Rick Jervis  date December 3, 2007  work USA Today  access date November 7, 2009  archive url  archive date January 17, 2008  url status live  >

The project involves 13 architectural firms and environmental organization Global Green USA, with several of firms donating their services.
Brad Pitt, Stacey Plaisance, > news  url  title Pitt Shocked by Post Katrina Devastation  author Stacey Plaisance  date July 15, 2006  agency Associated Press  newspaper The Washington Post  access date November 14, 2008  archive url  archive date November 11, 2012  url status live  > > news  url  archive url    archive date September 2, 2012  title Does Jolie lead Hollywood by example?
Brad Pitt, July 15, 2006, > news  url  title Pitt Shocked by Post Katrina Devastation  author Stacey Plaisance  date July 15, 2006  agency Associated Press  newspaper The Washington Post  access date November 14, 2008  archive url  archive date November 11, 2012  url status live  > > news  url  archive url    archive date September 2, 2012  title Does Jolie lead Hollywood by example?
Brad Pitt, Associated Press, > news  url  title Pitt Shocked by Post Katrina Devastation  author Stacey Plaisance  date July 15, 2006  agency Associated Press  newspaper The Washington Post  access date November 14, 2008  archive url  archive date November 11, 2012  url status live  > > news  url  archive url    archive date September 2, 2012  title Does Jolie lead Hollywood by example?
Brad Pitt, The Washington Post, > news  url  title Pitt Shocked by Post Katrina Devastation  author Stacey Plaisance  date July 15, 2006  agency Associated Press  newspaper The Washington Post  access date November 14, 2008  archive url  archive date November 11, 2012  url status live  > > news  url  archive url    archive date September 2, 2012  title Does Jolie lead Hollywood by example?
Brad Pitt, November 14, 2008, > news  url  title Pitt Shocked by Post Katrina Devastation  author Stacey Plaisance  date July 15, 2006  agency Associated Press  newspaper The Washington Post  access date November 14, 2008  archive url  archive date November 11, 2012  url status live  > > news  url  archive url    archive date September 2, 2012  title Does Jolie lead Hollywood by example?
Brad Pitt, November 11, 2012, > news  url  title Pitt Shocked by Post Katrina Devastation  author Stacey Plaisance  date July 15, 2006  agency Associated Press  newspaper The Washington Post  access date November 14, 2008  archive url  archive date November 11, 2012  url status live  > > news  url  archive url    archive date September 2, 2012  title Does Jolie lead Hollywood by example?
Brad Pitt, September 2, 2012, > news  url  title Pitt Shocked by Post Katrina Devastation  author Stacey Plaisance  date July 15, 2006  agency Associated Press  newspaper The Washington Post  access date November 14, 2008  archive url  archive date November 11, 2012  url status live  > > news  url  archive url    archive date September 2, 2012  title Does Jolie lead Hollywood by example?
Brad Pitt, Jolie, > news  url  title Pitt Shocked by Post Katrina Devastation  author Stacey Plaisance  date July 15, 2006  agency Associated Press  newspaper The Washington Post  access date November 14, 2008  archive url  archive date November 11, 2012  url status live  > > news  url  archive url    archive date September 2, 2012  title Does Jolie lead Hollywood by example?
Brad Pitt, Hollywood, > news  url  title Pitt Shocked by Post Katrina Devastation  author Stacey Plaisance  date July 15, 2006  agency Associated Press  newspaper The Washington Post  access date November 14, 2008  archive url  archive date November 11, 2012  url status live  > > news  url  archive url    archive date September 2, 2012  title Does Jolie lead Hollywood by example?
Brad Pitt, July 17, 2006, date July 17, 2006  work Access Hollywood  publisher MSNBC  access date November 14, 2008  quote Brad Pitt—whose most recent cause has been close to home and heart—working with Global Green USA&nbsp;... on a competition to choose ecologically sound designs for rebuilding neighborhoods in post Katrina New Orleans. >
Brad Pitt, Access Hollywood, date July 17, 2006  work Access Hollywood  publisher MSNBC  access date November 14, 2008  quote Brad Pitt—whose most recent cause has been close to home and heart—working with Global Green USA&nbsp;... on a competition to choose ecologically sound designs for rebuilding neighborhoods in post Katrina New Orleans. >
Brad Pitt, MSNBC, date July 17, 2006  work Access Hollywood  publisher MSNBC  access date November 14, 2008  quote Brad Pitt—whose most recent cause has been close to home and heart—working with Global Green USA&nbsp;... on a competition to choose ecologically sound designs for rebuilding neighborhoods in post Katrina New Orleans. >
Brad Pitt, November 14, 2008, date July 17, 2006  work Access Hollywood  publisher MSNBC  access date November 14, 2008  quote Brad Pitt—whose most recent cause has been close to home and heart—working with Global Green USA&nbsp;... on a competition to choose ecologically sound designs for rebuilding neighborhoods in post Katrina New Orleans. >
