Selena Gomez, August 13, 2018, work GodTV date August 13, 2018 > > web url  archive url  archive date December 17, 2021 url status live Selena Gomez title Nobody w/Hillsong Young & Free publisher  YouTube date February 26, 2016 access date September 7, 2018cbignore >
Selena Gomez, December 17, 2021, work GodTV date August 13, 2018 > > web url  archive url  archive date December 17, 2021 url status live Selena Gomez title Nobody w/Hillsong Young & Free publisher  YouTube date February 26, 2016 access date September 7, 2018cbignore >
Selena Gomez, Selena Gomez, work GodTV date August 13, 2018 > > web url  archive url  archive date December 17, 2021 url status live Selena Gomez title Nobody w/Hillsong Young & Free publisher  YouTube date February 26, 2016 access date September 7, 2018cbignore >
Selena Gomez, Young & Free, work GodTV date August 13, 2018 > > web url  archive url  archive date December 17, 2021 url status live Selena Gomez title Nobody w/Hillsong Young & Free publisher  YouTube date February 26, 2016 access date September 7, 2018cbignore >
Selena Gomez, YouTube, work GodTV date August 13, 2018 > > web url  archive url  archive date December 17, 2021 url status live Selena Gomez title Nobody w/Hillsong Young & Free publisher  YouTube date February 26, 2016 access date September 7, 2018cbignore >
Selena Gomez, February 26, 2016, work GodTV date August 13, 2018 > > web url  archive url  archive date December 17, 2021 url status live Selena Gomez title Nobody w/Hillsong Young & Free publisher  YouTube date February 26, 2016 access date September 7, 2018cbignore >
Selena Gomez, September 7, work GodTV date August 13, 2018 > > web url  archive url  archive date December 17, 2021 url status live Selena Gomez title Nobody w/Hillsong Young & Free publisher  YouTube date February 26, 2016 access date September 7, 2018cbignore >
Selena Gomez, Twitter, When a fan on Twitter asked her who lyrics to "Nobody" refer to, Gomez replied that they refer to God.
Selena Gomez, Gomez, When a fan on Twitter asked her who lyrics to "Nobody" refer to, Gomez replied that they refer to God.
Selena Gomez, one, work GodTV quote  For one fan, lyrics were a little too ambiguous.
Selena Gomez, Selena, After fan inquired who lyrics referred to, Selena gave a straightforward answer on Twitter, "God."
Selena Gomez, Twitter, After fan inquired who lyrics referred to, Selena gave a straightforward answer on Twitter, "God."
Selena Gomez, August 13, 2018, date August 13, 2018 >
Selena Gomez, Transfiguration, She also covered Hillsong Worship's song "Transfiguration" during her Revival Tour. > web Brasted Chelsea title Selena Gomez dedicates song to Orlando shooting victims during N.O. tour stop  'People should love people' url 14, 2016 access date July 1, 2016 archive url 29, 2016  >
Selena Gomez, Brasted Chelsea, She also covered Hillsong Worship's song "Transfiguration" during her Revival Tour. > web Brasted Chelsea title Selena Gomez dedicates song to Orlando shooting victims during N.O. tour stop  'People should love people' url 14, 2016 access date July 1, 2016 archive url 29, 2016  >
Selena Gomez, Selena Gomez, She also covered Hillsong Worship's song "Transfiguration" during her Revival Tour. > web Brasted Chelsea title Selena Gomez dedicates song to Orlando shooting victims during N.O. tour stop  'People should love people' url 14, 2016 access date July 1, 2016 archive url 29, 2016  >
Selena Gomez, Orlando, She also covered Hillsong Worship's song "Transfiguration" during her Revival Tour. > web Brasted Chelsea title Selena Gomez dedicates song to Orlando shooting victims during N.O. tour stop  'People should love people' url 14, 2016 access date July 1, 2016 archive url 29, 2016  >
Selena Gomez, N.O., She also covered Hillsong Worship's song "Transfiguration" during her Revival Tour. > web Brasted Chelsea title Selena Gomez dedicates song to Orlando shooting victims during N.O. tour stop  'People should love people' url 14, 2016 access date July 1, 2016 archive url 29, 2016  >
Selena Gomez, 14, 2016, She also covered Hillsong Worship's song "Transfiguration" during her Revival Tour. > web Brasted Chelsea title Selena Gomez dedicates song to Orlando shooting victims during N.O. tour stop  'People should love people' url 14, 2016 access date July 1, 2016 archive url 29, 2016  >
Selena Gomez, July 1, 2016, She also covered Hillsong Worship's song "Transfiguration" during her Revival Tour. > web Brasted Chelsea title Selena Gomez dedicates song to Orlando shooting victims during N.O. tour stop  'People should love people' url 14, 2016 access date July 1, 2016 archive url 29, 2016  >
Selena Gomez, 29, 2016, She also covered Hillsong Worship's song "Transfiguration" during her Revival Tour. > web Brasted Chelsea title Selena Gomez dedicates song to Orlando shooting victims during N.O. tour stop  'People should love people' url 14, 2016 access date July 1, 2016 archive url 29, 2016  >
Selena Gomez, 2020, As of 2020, she attends a different congregation in California, Hillsong Church, > news  last1 Petit  first1 Stephanie  title Justin Bieber and Selena Gomez Head to Church (Again!)
Selena Gomez, California, As of 2020, she attends a different congregation in California, Hillsong Church, > news  last1 Petit  first1 Stephanie  title Justin Bieber and Selena Gomez Head to Church (Again!)
Selena Gomez, Stephanie, As of 2020, she attends a different congregation in California, Hillsong Church, > news  last1 Petit  first1 Stephanie  title Justin Bieber and Selena Gomez Head to Church (Again!)
Selena Gomez, Justin Bieber, As of 2020, she attends a different congregation in California, Hillsong Church, > news  last1 Petit  first1 Stephanie  title Justin Bieber and Selena Gomez Head to Church (Again!)
Selena Gomez, Church (Again, As of 2020, she attends a different congregation in California, Hillsong Church, > news  last1 Petit  first1 Stephanie  title Justin Bieber and Selena Gomez Head to Church (Again!)
Selena Gomez, Wednesday, for Wednesday Worship  url  access date September 5, 2020  work People (magazine) People  date November 30, 2017 > > news  last1 Gibbs  first1 Constance  title Selena Gomez says she doesn't 'believe in religion' but maintains her faith  url  access date September 8, 2020  work New York Daily News  date June 14, 2017 > and has said that she does not consider herself religious, but is more concerned with her faith and connection to God.
Selena Gomez, September 5, 2020, for Wednesday Worship  url  access date September 5, 2020  work People (magazine) People  date November 30, 2017 > > news  last1 Gibbs  first1 Constance  title Selena Gomez says she doesn't 'believe in religion' but maintains her faith  url  access date September 8, 2020  work New York Daily News  date June 14, 2017 > and has said that she does not consider herself religious, but is more concerned with her faith and connection to God.
Selena Gomez, November 30, 2017, for Wednesday Worship  url  access date September 5, 2020  work People (magazine) People  date November 30, 2017 > > news  last1 Gibbs  first1 Constance  title Selena Gomez says she doesn't 'believe in religion' but maintains her faith  url  access date September 8, 2020  work New York Daily News  date June 14, 2017 > and has said that she does not consider herself religious, but is more concerned with her faith and connection to God.
Selena Gomez, Selena Gomez, for Wednesday Worship  url  access date September 5, 2020  work People (magazine) People  date November 30, 2017 > > news  last1 Gibbs  first1 Constance  title Selena Gomez says she doesn't 'believe in religion' but maintains her faith  url  access date September 8, 2020  work New York Daily News  date June 14, 2017 > and has said that she does not consider herself religious, but is more concerned with her faith and connection to God.
Selena Gomez, September 8, 2020, for Wednesday Worship  url  access date September 5, 2020  work People (magazine) People  date November 30, 2017 > > news  last1 Gibbs  first1 Constance  title Selena Gomez says she doesn't 'believe in religion' but maintains her faith  url  access date September 8, 2020  work New York Daily News  date June 14, 2017 > and has said that she does not consider herself religious, but is more concerned with her faith and connection to God.
Selena Gomez, New York Daily News, for Wednesday Worship  url  access date September 5, 2020  work People (magazine) People  date November 30, 2017 > > news  last1 Gibbs  first1 Constance  title Selena Gomez says she doesn't 'believe in religion' but maintains her faith  url  access date September 8, 2020  work New York Daily News  date June 14, 2017 > and has said that she does not consider herself religious, but is more concerned with her faith and connection to God.
Selena Gomez, June 14, 2017, for Wednesday Worship  url  access date September 5, 2020  work People (magazine) People  date November 30, 2017 > > news  last1 Gibbs  first1 Constance  title Selena Gomez says she doesn't 'believe in religion' but maintains her faith  url  access date September 8, 2020  work New York Daily News  date June 14, 2017 > and has said that she does not consider herself religious, but is more concerned with her faith and connection to God.
Selena Gomez, WSJ, name "WSJ"> web  title The Ballad of Selena Gomez  url  Blasberg  newspaper The Wall Street Journal date January 8, 2020  access date January 8, 2020 >
Selena Gomez, Blasberg, name "WSJ"> web  title The Ballad of Selena Gomez  url  Blasberg  newspaper The Wall Street Journal date January 8, 2020  access date January 8, 2020 >
Selena Gomez, The Wall Street Journal, name "WSJ"> web  title The Ballad of Selena Gomez  url  Blasberg  newspaper The Wall Street Journal date January 8, 2020  access date January 8, 2020 >
Selena Gomez, January 8, 2020, name "WSJ"> web  title The Ballad of Selena Gomez  url  Blasberg  newspaper The Wall Street Journal date January 8, 2020  access date January 8, 2020 >
Selena Gomez, January 8, 2020, name "WSJ"> web  title The Ballad of Selena Gomez  url  Blasberg  newspaper The Wall Street Journal date January 8, 2020  access date January 8, 2020 >
Selena Gomez, Gomez, Health
Gomez was diagnosed with lupus sometime between 2012 and early 2014.
Selena Gomez, September 2017, In September 2017, she revealed on Instagram that she had withdrawn from public events during previous few months because she had received a kidney transplant from actress and friend Francia Raisa. >
Selena Gomez, Instagram, In September 2017, she revealed on Instagram that she had withdrawn from public events during previous few months because she had received a kidney transplant from actress and friend Francia Raisa. >
Selena Gomez, previous few months, In September 2017, she revealed on Instagram that she had withdrawn from public events during previous few months because she had received a kidney transplant from actress and friend Francia Raisa. >
Selena Gomez, Francia Raisa, In September 2017, she revealed on Instagram that she had withdrawn from public events during previous few months because she had received a kidney transplant from actress and friend Francia Raisa. >
Selena Gomez, Respers France, Respers France, Lisa (September 15, 2017).
Selena Gomez, Lisa, Respers France, Lisa (September 15, 2017).
Selena Gomez, September 15, 2017, Respers France, Lisa (September 15, 2017).
